id;user_id;prop_firm_id;pair;profit;session;emotion;notes;trade_date;created_at;updated_at;screenshot_url;screenshots;video_url;cycle_id;trade_type;volume;entry_price;take_profit;stop_loss;close_price;open_time;close_time;mt5_ticket;is_synced;emotion_tag;rule_broken;mistake_tags
d7dcb565-ed5a-4214-8483-13bc96d238a3;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;a831310a-cbcf-4faf-ab31-95ba579dc248;XAUUSD;	-84.44;Asia;Calm;;2025-12-08;2025-12-08 05:59:54.088026+00;2025-12-08 13:50:27.517681+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1765201811826_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1765201822607_0.png""]";;;;;;;;;;;;false;;false;[]
122c9589-453f-4715-85a6-584c5debb9bb;4ab475bf-af84-4668-ae7a-08da6a4022b1;a41d1402-62c2-4e5b-9c27-d94fb57bd41a;Gold ;	-5;Asia;Confident ;;2025-12-09;2025-12-09 08:21:55.880493+00;2025-12-09 08:21:55.880493+00;;[];;;;;;;;;;;;false;;false;[]
cc860ac2-23f3-4287-82aa-7a854ab58079;4ab475bf-af84-4668-ae7a-08da6a4022b1;a41d1402-62c2-4e5b-9c27-d94fb57bd41a;Gold ;13;London;Confident ;;2025-12-09;2025-12-09 08:22:30.869986+00;2025-12-09 16:42:47.958684+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/4ab475bf-af84-4668-ae7a-08da6a4022b1/1765298565423.jpg;[];;;;;;;;;;;;false;;false;[]
cc61e673-054b-471e-b4ec-1419fe77cb8e;46e358c7-53f0-4be3-858a-a7063f0703f0;632c003b-3264-43d7-af94-92d3b0736dd7;us30;	-2.31;swing;calm and followed the plan and waited for entry ;montly crt than daily mss it pulled in weekly and daily ob it didn't show mss for weekly ob but it showed mss for daily ob;2025-12-11;2025-12-11 14:48:59.816583+00;2025-12-11 16:20:16.990132+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1765464537983.png;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1765469955628_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1765470015480_0.png""]";;;;;;;;;;;;false;;false;[]
2054b9f9-0695-46c2-ab3f-0d3b05c395c0;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;a831310a-cbcf-4faf-ab31-95ba579dc248;USD/JPY;	-7.3;Asia;Calm;;2025-12-12;2025-12-12 06:53:33.219025+00;2025-12-12 06:53:33.219025+00;;[];;;;;;;;;;;;false;;false;[]
77d347f1-1b00-478f-845b-90aa365c4d99;46e358c7-53f0-4be3-858a-a7063f0703f0;632c003b-3264-43d7-af94-92d3b0736dd7;ger30;	-1.7;newyork;calm and followed the plan and waited for entry and also waited for full tp;we will never trade this again;2025-12-16;2025-12-16 15:19:52.201446+00;2025-12-16 15:20:07.361106+00;;[];;;;;;;;;;;;false;;false;[]
fffe2ea0-2f7b-48e7-95b0-a9410f04a990;46e358c7-53f0-4be3-858a-a7063f0703f0;632c003b-3264-43d7-af94-92d3b0736dd7;ger30;	-1.71;newyork;calm and followed the plan and waited for entry and also waited for full tp;pull back into 4h breaker block - than rejection - tthan a 4h crt - than 15m mss - than asia sweep - than mss - entry on the 15m ob;2025-12-15;2025-12-15 15:32:09.166016+00;2025-12-15 15:32:41.166622+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1765812727046.png;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1765812759111_0.png""]";;;;;;;;;;;;false;;false;[]
e2e780ee-b4b0-452b-8688-89154867dfe9;46e358c7-53f0-4be3-858a-a7063f0703f0;3e59c9b9-6eba-47a8-a96a-286169dff7a9;gold;	-33;LONDON - NEWYORK;followed the plan BU T CUZ OF THE MONTH ( I.E DECEMBER ) IT WAS FAIL I WLL NOT TRADE IN DEC ;"	- daily crt 
- followed by 4h crt 
again 4h crt and a pull back into 4h ob 
- 15 m mss dor the first 4h crt 
- 15m unclean mss for the second 4h crt 
- entry on 15m ob";2025-12-19;2025-12-19 13:26:08.14577+00;2025-12-19 13:27:00.179155+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766150766097.png;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766150776175_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766150788275_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766150818566_0.png""]";;;;;;;;;;;;false;;false;[]
b2660640-94b6-43d9-9c53-67e5bfb63362;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;a831310a-cbcf-4faf-ab31-95ba579dc248;XAUUSD;	-48.62;Asia;Calm;;2025-12-12;2025-12-12 06:53:16.62441+00;2025-12-23 17:33:42.088752+00;;[];;;;;;;;;;;;false;;false;[]
661634af-0109-4c3b-bf94-99efc52622a5;f8d5e773-25dc-47b2-a73d-82f4491f71fe;22227d9c-c35e-434f-9d84-9e645b881dca;XAUUSD;60;NY;Calm;4hr perspective;2025-12-05;2025-12-05 16:39:55.39024+00;2025-12-29 08:28:43.152381+00;;[];;6c035233-fb3a-4e61-a33a-c03369afdc07;;;;;;;;;;false;;false;[]
94426800-b14c-4e1d-abc1-4978838533d2;f8d5e773-25dc-47b2-a73d-82f4491f71fe;c0315101-261f-492b-a27f-3852e8897df6;XAUUSD;	-14;NY;didnt see that was caming i was offline ;the direction was right but  the  entry and the sl was not correct;2025-12-05;2025-12-05 16:42:35.286811+00;2025-12-29 08:28:43.152381+00;;[];;b5455593-1fe1-4e7a-b1c4-f6e4b934a161;;;;;;;;;;false;;false;[]
350f8569-6d35-4b9c-b933-444750545822;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;	-15.54;Asia;Calm;;2025-12-08;2025-12-08 06:02:50.69599+00;2025-12-29 08:28:43.152381+00;;[];;805c64b6-85d0-45c8-b557-163f7491fa3f;;;;;;;;;;false;;false;[]
39a1e8e5-f018-4efd-97b6-32f7b6edac46;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;	-15.6;Asia;Calm;;2025-12-08;2025-12-08 06:03:09.888304+00;2025-12-29 08:28:43.152381+00;;[];;805c64b6-85d0-45c8-b557-163f7491fa3f;;;;;;;;;;false;;false;[]
5e81f433-374b-45b5-a00e-70f708639946;504c9700-89ef-4c93-a627-c4d774bb4e77;a217b16a-a9fd-490f-be3e-2a93e0ab7c2c;XAUUSD ;	-6;LON;Calm;CRT;2025-12-31;2026-01-01 12:48:09.348346+00;2026-01-01 12:48:09.348346+00;;[];;;;;;;;;;;;false;;false;[]
a59441c0-a840-4574-bc12-2fa94f5ddec5;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;	-44;London ;Calm;;2026-01-05;2026-01-06 15:24:17.625191+00;2026-01-06 15:24:17.625191+00;;[];;;;;;;;;;;;false;;false;[]
39109d1f-7014-47e6-98a0-5eeebb96ac06;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;8e475129-b68f-4945-b3cb-d643e1a1e6d3;EUR/JPY;20.05;London;wasn't calm;;2026-01-15;2026-01-31 04:43:52.182362+00;2026-01-31 04:43:52.182362+00;;[];;;;;;;;;;;;false;;false;[]
6c9b0f3a-5578-4e17-b8c0-15b0aa95ca07;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;	-16.06;London ;Calm;;2026-01-06;2026-01-06 15:22:20.657753+00;2026-01-11 05:56:26.529678+00;;[];;;;;;;;;;;;false;;false;[]
04613767-afd3-4f56-b0b8-2f02e2daec98;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;8e475129-b68f-4945-b3cb-d643e1a1e6d3;GBP/JPY;	-36.72;London;wasn't calm;;2026-01-21;2026-01-31 04:45:31.930524+00;2026-01-31 04:45:31.930524+00;;[];;;;;;;;;;;;false;;false;[]
af74d3e9-f731-4b0c-a431-f55699a1eb19;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;8e475129-b68f-4945-b3cb-d643e1a1e6d3;NDX100;	-7.92;London;wasn't calm;;2026-01-26;2026-01-31 04:47:41.339503+00;2026-01-31 04:47:41.339503+00;;[];;;;;;;;;;;;false;;false;[]
77a884f2-824a-4994-bf9f-64d1b3aca3eb;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;8e475129-b68f-4945-b3cb-d643e1a1e6d3;XAUUSD;	-2.7;London;wasn't calm;;2026-01-28;2026-01-31 04:50:04.743373+00;2026-01-31 04:50:04.743373+00;;[];;;;;;;;;;;;false;;false;[]
15b69c94-5572-4fa4-985f-40318e4945d6;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;a831310a-cbcf-4faf-ab31-95ba579dc248;XAUUSD;58.18;London;Calm;;2025-12-23;2025-12-23 17:36:54.898707+00;2025-12-23 17:36:54.898707+00;;[];;;;;;;;;;;;false;;false;[]
8ef1404e-75ef-4c60-a95c-956f13c89fea;46e358c7-53f0-4be3-858a-a7063f0703f0;8baa5c16-4204-4523-aec2-a4a4688450df;gold;100;asia market open;calm ;when the market is about to close i marked my last 4h candle open line before the markate closed than i entred it on that like and hit tp;2025-12-24;2025-12-24 08:41:20.864932+00;2025-12-24 08:41:48.387597+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766565700927_0.jpg"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766565704425_1.jpg""]";;;;;;;;;;;;false;;false;[]
1ec5b0bd-5064-4d69-9582-a43e9efaa74b;e8fd3f47-f082-479d-b70f-c1f793ff91c8;;XAUUSD;	-18;;;;2026-02-10;2026-02-12 16:31:36.84087+00;2026-02-12 16:31:36.84087+00;;[];;;Sell;;5032.41;200;50;5036.18974;;;;false;;false;
a9dfc032-9ef2-4eb4-ba42-9c50f4ccab09;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;EURJPY;0.92;London;;;2026-02-13;2026-02-14 04:59:23.144218+00;2026-02-14 04:59:23.144218+00;;[];;26e6ed27-f0e9-470e-9c41-b0e8e081d94b;buy;0.01;181.64;;;181.78;2026-02-13 09:30:48+00;;;false;;false;[]
b90ff6fa-119d-40f0-bfea-04dfe16e8b2f;46e358c7-53f0-4be3-858a-a7063f0703f0;632c003b-3264-43d7-af94-92d3b0736dd7;usdjpy;	-3.4;swing;did not follow the plan i got emotional and revenge traded that led to my account being blown secondly the month was not a good motnh i will not trade in this month from on;on weekly it mitgated an ob than made a crt i went down to 4h and saw bos i enter on the 4h ob ;2025-12-17;2025-12-19 13:31:55.804362+00;2025-12-19 15:14:51.604573+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766151134337_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766151139560_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766151145293_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766151151288_0.png""]";;;;;;;;;;;;false;;false;[]
4874f77c-2916-4e15-8fe9-a3cd54c8b69f;616f2a58-669b-4c40-822e-adfef7058906;a736f903-7f55-4348-9b20-731fe46f0eb8;bitcoin;	-166;;;;2026-02-19;2026-02-20 14:08:14.536705+00;2026-02-20 14:08:14.536705+00;;[];;;Buy;;;;;;;;;false;;false;
dd5014ad-c736-430b-b773-121658cb56db;504c9700-89ef-4c93-a627-c4d774bb4e77;a217b16a-a9fd-490f-be3e-2a93e0ab7c2c;BTC/USD;10;LON;Calm;MSNR;2026-01-01;2026-01-01 12:42:51.967772+00;2026-01-01 12:42:51.967772+00;;[];;;;;;;;;;;;false;;false;[]
3b9b9c4f-000c-4b2c-a93e-8a803602956e;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;18.12;LONDON;CALM;;2025-12-10;2025-12-25 03:49:12.179071+00;2025-12-25 03:49:12.179071+00;;[];;;;;;;;;;;;false;;false;[]
f6e0932c-cc89-4c98-a4f9-6f1336c91025;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;	-38.41;LONDON;CALM;;2025-12-15;2025-12-25 03:49:54.536941+00;2025-12-25 03:49:54.536941+00;;[];;;;;;;;;;;;false;;false;[]
48f8d2a7-4743-4285-9dde-cd5008298b80;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;EUR/JPY;75.23;London;Calm;;2026-01-02;2026-01-02 08:34:05.028275+00;2026-01-02 08:34:05.028275+00;;[];;;;;;;;;;;;false;;false;[]
29400693-2be9-4576-b998-67b0480ccf10;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;a831310a-cbcf-4faf-ab31-95ba579dc248;XAUUSD;	-29.51;Asia;Calm;;2025-12-15;2025-12-23 17:34:32.380726+00;2025-12-23 17:34:32.380726+00;;[];;;;;;;;;;;;false;;false;[]
5ffd047a-8397-4985-8c49-e42722dfcb6c;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;a831310a-cbcf-4faf-ab31-95ba579dc248;XAUUSD;51.38;London;Calm;;2025-12-16;2025-12-23 17:35:31.363752+00;2025-12-23 17:35:31.363752+00;;[];;;;;;;;;;;;false;;false;[]
653bb3b8-6576-40c2-a5d0-cbce0e4c4471;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;a831310a-cbcf-4faf-ab31-95ba579dc248;XAUUSD;17.01;;Calm;;2025-12-19;2025-12-23 17:36:05.797557+00;2025-12-23 17:36:05.797557+00;;[];;;;;;;;;;;;false;;false;[]
8cc4861d-dfdf-47a3-92ee-8ab0f282b99b;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;	-51.34;LONDON;CALM;;2025-12-16;2025-12-25 03:50:15.032325+00;2025-12-25 03:50:15.032325+00;;[];;;;;;;;;;;;false;;false;[]
79a30a32-4da9-42cc-bd9d-2ee0133b7528;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;	-12.82;LONDON;CALM;;2025-12-17;2025-12-25 03:50:38.252229+00;2025-12-25 03:50:38.252229+00;;[];;;;;;;;;;;;false;;false;[]
e427d198-832c-4ba6-8143-43b56f51f094;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;5.52;LONDON;CALM;;2025-12-18;2025-12-25 03:51:15.520816+00;2025-12-25 03:51:15.520816+00;;[];;;;;;;;;;;;false;;false;[]
f81e8c82-8770-4cef-ab77-a70da6c7d96f;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;	-46.05;LONDON;CALM;;2025-12-19;2025-12-25 03:51:55.29958+00;2025-12-25 03:51:55.29958+00;;[];;;;;;;;;;;;false;;false;[]
a108e03e-3ebb-4a63-8f18-09f96c96c1f5;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;	-53.95;LONDON;CALM;;2025-12-23;2025-12-25 03:52:37.076256+00;2025-12-25 03:52:37.076256+00;;[];;;;;;;;;;;;false;;false;[]
a108515e-8fc0-47c0-9ed6-34dcebd1e627;46e358c7-53f0-4be3-858a-a7063f0703f0;8baa5c16-4204-4523-aec2-a4a4688450df;usdjpy;	-33;;;;2025-12-24;2025-12-25 10:00:15.211628+00;2025-12-25 10:00:38.07159+00;;[];;;;;;;;;;;;false;;false;[]
371cf2d7-aede-4523-bc63-79165510efdb;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;112;NY;CALM;;2025-12-24;2025-12-25 03:53:14.403151+00;2025-12-25 16:41:24.725555+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1766658539865_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1766680879622_0.png""]";;;;;;;;;;;;false;;false;[]
9729294b-abf7-421e-9397-b42d55e234b4;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;a831310a-cbcf-4faf-ab31-95ba579dc248;XAUUSD;	-94.65;London;Calm;;2025-12-26;2025-12-26 14:39:17.40284+00;2025-12-26 14:40:57.373067+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1766759948853.png;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1766759948853.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1766760048224_0.png""]";;;;;;;;;;;;false;;false;[]
f78987d3-99d8-400c-9d1c-ff38481b414d;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;a831310a-cbcf-4faf-ab31-95ba579dc248;XAUUSD;	-40.48;london;calm;didn't enter at my time i broke my rule;2026-01-02;2026-01-02 16:13:46.219495+00;2026-01-02 16:13:46.219495+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767370422381.png;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767370422381.png""]";;;Sell;0.1;4394.05;4353.32;4400;4398.1;;;;false;;false;[]
5d375acc-fa63-48f4-abcd-760f485a779e;46e358c7-53f0-4be3-858a-a7063f0703f0;cb6a5ad3-6df7-4628-b4bc-4d1d328b244b;usdjpy;	-33.4;;;;2025-11-28;2025-12-19 15:12:34.488602+00;2025-12-29 08:28:43.152381+00;;[];;d7ff5064-b387-40a4-9771-696380af1948;;;;;;;;;;false;;false;[]
0f8e3f88-72a2-43e5-b1c4-5e44d421c45b;46e358c7-53f0-4be3-858a-a7063f0703f0;cb6a5ad3-6df7-4628-b4bc-4d1d328b244b;eurusd;	-34.5;;;;2025-12-04;2025-12-19 15:31:23.26771+00;2025-12-29 08:28:43.152381+00;;[];;d7ff5064-b387-40a4-9771-696380af1948;;;;;;;;;;false;;false;[]
48651196-6c06-4de4-9d6a-b48e8790784e;46e358c7-53f0-4be3-858a-a7063f0703f0;cb6a5ad3-6df7-4628-b4bc-4d1d328b244b;eurusd;	-24;;;daily crt followed by 4h ob mitgation than 1h mss entred on1h ob;2025-12-18;2025-12-19 15:33:21.645884+00;2025-12-29 08:28:43.152381+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766158423449_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766158459222_0.png""]";;d7ff5064-b387-40a4-9771-696380af1948;;;;;;;;;;false;;false;[]
f38f0b96-643b-4e8f-b10b-82c03d2e1282;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;	-16.72;LONDON;CALM;;2025-12-15;2025-12-25 04:11:44.553952+00;2025-12-29 08:28:43.152381+00;;[];;805c64b6-85d0-45c8-b557-163f7491fa3f;;;;;;;;;;false;;false;[]
ef321125-18c5-4110-b3fb-306195ea98fb;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;12.84;LONDON;CALM;;2025-12-16;2025-12-25 04:12:09.942357+00;2025-12-29 08:28:43.152381+00;;[];;805c64b6-85d0-45c8-b557-163f7491fa3f;;;;;;;;;;false;;false;[]
a268b897-9e25-42ee-81e3-80023ed470ee;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;5.21;LONDON;CALM;;2025-12-19;2025-12-25 04:12:35.819358+00;2025-12-29 08:28:43.152381+00;;[];;805c64b6-85d0-45c8-b557-163f7491fa3f;;;;;;;;;;false;;false;[]
74200243-7688-4c43-9a01-2f4827e4cb6c;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;71.15;LONDON;CALM;;2025-12-23;2025-12-25 04:12:59.278203+00;2025-12-29 08:28:43.152381+00;;[];;805c64b6-85d0-45c8-b557-163f7491fa3f;;;;;;;;;;false;;false;[]
00bf1d45-7782-4a7d-a522-cc04cf109313;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;	-0.72;ASIA;CALM;;2025-12-23;2025-12-25 04:13:37.938169+00;2025-12-29 08:28:43.152381+00;;[];;805c64b6-85d0-45c8-b557-163f7491fa3f;;;;;;;;;;false;;false;[]
73a1df3a-dfaf-4d26-8af8-ff5c9afdf75a;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;a831310a-cbcf-4faf-ab31-95ba579dc248;GBP/JPY;	-134.44;Asia;wasn't calm;;2026-01-05;2026-01-05 13:02:07.358953+00;2026-01-05 13:02:07.358953+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767618124419.png;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767618124419.png""]";;;Buy;1;210.899;212.04;210.688;210.688;;;;false;;false;[]
07b65dcf-b606-4592-a175-7a74ca3de591;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;	-46.83;London ;Calm;;2026-01-06;2026-01-06 15:23:23.863977+00;2026-01-06 15:23:23.863977+00;;[];;;;;;;;;;;;false;;false;[]
b848011b-c221-4b5c-91fc-4f40c989f479;46e358c7-53f0-4be3-858a-a7063f0703f0;8baa5c16-4204-4523-aec2-a4a4688450df;gold;	-35.19;newyork ;calm;i found that on the daily time frame the market swept the previous day high and closed below after that i went down to 4h and saw a crt than i went down to 15m and saw strong impulse mss than i entered on the breaker block;2025-12-26;2025-12-26 18:37:58.869552+00;2025-12-26 18:41:22.267408+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766774274925.jpg;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766774274925.jpg"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766774309252_0.jpg"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/46e358c7-53f0-4be3-858a-a7063f0703f0/1766774313071_1.jpg""]";;;;;;;;;;;;false;;false;[]
114a7757-f6c5-4053-8747-218827f469de;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;290907dc-9cfc-4872-94c1-03e6714b35fc;USD/JPY;	-62.29;London;Calm;poor analysis ;2025-11-06;2025-11-06 08:38:53.427303+00;2025-12-29 08:28:43.152381+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1762418434414_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1762418446882_0.png""]";;223ab8d4-6b23-4e23-b241-2bb1f1a84d48;;;;;;;;;;false;;false;[]
869d2b54-312c-4ba5-a4a7-3b9903efecc9;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;290907dc-9cfc-4872-94c1-03e6714b35fc;XAUUSD;8.49;Asia;Calm;;2025-11-04;2025-11-05 04:19:37.033623+00;2025-12-29 08:28:43.152381+00;;[];;223ab8d4-6b23-4e23-b241-2bb1f1a84d48;;;;;;;;;;false;;false;[]
9a8bad27-aef2-43a8-bb23-6e3a16cbfe26;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;290907dc-9cfc-4872-94c1-03e6714b35fc;XAUUSD;	-3.89;Asia;Calm;;2025-11-04;2025-11-05 04:20:03.004516+00;2025-12-29 08:28:43.152381+00;;[];;223ab8d4-6b23-4e23-b241-2bb1f1a84d48;;;;;;;;;;false;;false;[]
afd8f9a8-1bdd-47ad-ad5a-1a64a935d6ae;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;290907dc-9cfc-4872-94c1-03e6714b35fc;EUR/JPY;	-28.84;LONDON;CALM;no clear setup ;2025-11-05;2025-11-05 15:34:07.198776+00;2025-12-29 08:28:43.152381+00;;[];;223ab8d4-6b23-4e23-b241-2bb1f1a84d48;;;;;;;;;;false;;false;[]
24f3c10f-6d77-4a72-ab0d-113bec3b91d5;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;290907dc-9cfc-4872-94c1-03e6714b35fc;XAUUSD;2.79;LONDON;CALM;;2025-11-06;2025-11-08 09:53:15.698413+00;2025-12-29 08:28:43.152381+00;;[];;223ab8d4-6b23-4e23-b241-2bb1f1a84d48;;;;;;;;;;false;;false;[]
